Estado,Cidade,Total_de_mortes,Populacao_inicial,Populacao_final
RJ,Varre-Sai,7,11106,11000
RJ,Vassouras,135,37083,36896
RJ,Volta Redonda,1229,273988,273012
RN,Acari,24,11121,11136
RN,Afonso Bezerra,18,11029,11035
RN,Alexandria,33,13553,13577
RN,Almino Afonso,14,4710,4735
RN,Alto do Rodrigues,43,14728,14529
RN,Angicos,27,11705,11714
RN,Antônio Martins,7,7154,7145
RN,Apodi,106,35874,35845
RN,Areia Branca,114,27967,27774
RN,Arês,27,14417,14306
RN,Açu,166,58384,58017
RN,Baraúna,31,28747,28374
RN,Barcelona,9,3994,3998
RN,Baía Formosa,10,9322,9271
RN,Bento Fernandes,3,5525,5497
RN,Bodó,1,2197,2223
RN,Bom Jesus,20,10267,10210
RN,Brejinho,20,12787,12699
RN,Caicó,178,68343,67952
RN,Caiçara do Norte,12,6561,6549
RN,Caiçara do Rio do Vento,8,3715,3684
RN,Campo Grande,14,9670,9655
RN,Campo Redondo,15,11291,11217
RN,Canguaretama,47,34548,34276
RN,Caraúbas,51,20541,20493
RN,Carnaubais,24,10867,10759
RN,Carnaúba dos Dantas,9,8239,8180
RN,Ceará-Mirim,129,73886,73497
RN,Cerro Corá,14,11181,11179
RN,Coronel Ezequiel,6,5504,5506
RN,Coronel João Pessoa,7,4915,4912
RN,Cruzeta,15,7983,7998
RN,Currais Novos,99,44905,44786
RN,Doutor Severiano,23,7072,7076
RN,Encanto,17,5668,5638
RN,Equador,7,6054,6045
RN,Espírito Santo,16,10484,10505
RN,Extremoz,74,28936,28583
RN,Felipe Guerra,19,5997,5985
RN,Fernando Pedroza,4,3067,3054
RN,Florânia,19,9786,9116
RN,Francisco Dantas,5,2813,2824
RN,Frutuoso Gomes,10,4041,4068
RN,Galinhos,1,2845,2786
RN,Goianinha,47,26669,26328
RN,Governador Dix-Sept Rosado,21,13076,13037
RN,Grossos,23,10463,10383
RN,Guamaré,57,15963,15659
RN,Ielmo Marinho,10,13901,13766
RN,Importados/Indefinidos,47,0,0
RN,Ipanguaçu,26,15626,15491
RN,Ipueira,2,2253,2241
RN,Itajá,13,7595,7548
RN,Itaú,15,5897,5878
RN,Jandaíra,9,6893,6878
RN,Janduís,10,5248,5268
RN,Januário Cicco,9,10275,10181
RN,Japi,9,4995,5055
RN,Jardim de Angicos,1,2606,2612
RN,Jardim de Piranhas,43,14942,14837
RN,Jardim do Seridó,25,12396,12396
RN,Jaçanã,7,9238,9133
RN,José da Penha,12,5946,5951
RN,João Câmara,51,35160,34955
RN,João Dias,2,2654,2654
RN,Jucurutu,55,18315,18295
RN,Jundiá,9,3922,3898
RN,Lagoa Nova,17,15749,15614
RN,Lagoa Salgada,11,8297,8245
RN,Lagoa d'Anta,10,6811,6769
RN,Lagoa de Pedras,14,7584,7544
RN,Lagoa de Velhos,10,2732,2732
RN,Lajes,16,11344,11277
RN,Lajes Pintadas,9,4763,4759
RN,Lucrécia,5,4025,3996
RN,Luís Gomes,13,10146,10116
RN,Macau,48,32039,31814
RN,Macaíba,184,81821,80792
RN,Major Sales,16,4062,4020
RN,Marcelino Vieira,16,8336,8347
RN,Martins,11,8758,8725
RN,Maxaranguape,7,12544,12371
RN,Messias Targino,7,4634,4601
RN,Montanhas,17,11208,11251
RN,Monte Alegre,16,22576,22451
RN,Monte das Gameleiras,6,2084,2105
RN,Mossoró,637,300618,297378
RN,Natal,2922,890480,884122
RN,Nova Cruz,67,37450,37343
RN,Nísia Floresta,47,27938,27602
RN,Olho-d'Água do Borges,9,4244,4258
RN,Ouro Branco,6,4813,4812
RN,Paraná,2,4276,4254
RN,Parazinho,9,5272,5237
RN,Paraú,13,3750,3768
RN,Parelhas,33,21545,21477
RN,Parnamirim,580,267036,261469
RN,Passa e Fica,7,13474,13277
RN,Passagem,3,3102,3089
RN,Patu,31,12809,12755
RN,Pau dos Ferros,44,30600,30394
RN,Pedra Grande,5,3199,3237
RN,Pedra Preta,2,2438,2458
RN,Pedro Avelino,8,6653,6716
RN,Pedro Velho,15,14844,14806
RN,Pendências,46,15272,15129
RN,Pilões,5,3869,3838
RN,Portalegre,17,7906,7867
RN,Porto do Mangue,11,6522,6437
RN,Poço Branco,19,15531,15413
RN,Pureza,20,9724,9621
RN,Rafael Fernandes,4,5128,5098
RN,Rafael Godeiro,3,3208,3201
RN,Riacho da Cruz,11,3614,3579
RN,Riacho de Santana,1,4199,4204
RN,Riachuelo,13,8220,8128
RN,Rio do Fogo,14,10905,10848
RN,Rodolfo Fernandes,11,4462,4467
RN,Ruy Barbosa,1,3592,3600
RN,Santa Cruz,82,39988,39674
RN,Santa Maria,14,5621,5551
RN,Santana do Matos,20,11956,12791
RN,Santana do Seridó,2,2689,2680
RN,Santo Antônio,63,24280,24136
RN,Senador Elói de Souza,9,6127,6086
RN,Senador Georgino Avelino,6,4484,4440
RN,Serra Caiada,19,10522,10395
RN,Serra Negra do Norte,20,8092,8078
RN,Serra de São Bento,3,5751,5762
RN,Serra do Mel,21,12083,11938
RN,Serrinha,11,6178,6229
RN,Serrinha dos Pintos,8,4816,4800
RN,Severiano Melo,15,2088,2440
RN,São Bento do Norte,2,2717,2747
RN,São Bento do Trairí,3,4495,4449
RN,São Fernando,6,3595,3584
RN,São Francisco do Oeste,5,4255,4228
RN,São Gonçalo do Amarante,244,103672,102400
RN,São José de Mipibu,80,44236,43899
RN,São José do Campestre,29,12879,12856
RN,São José do Seridó,2,4665,4634
RN,São João do Sabugi,10,6207,6193
RN,São Miguel,48,23655,23519
RN,São Miguel do Gostoso,21,10362,10282
RN,São Paulo do Potengi,52,17720,17579
RN,São Pedro,14,5930,5971
RN,São Rafael,20,8192,8202
RN,São Tomé,25,11053,11055
RN,São Vicente,3,6450,6424
RN,Sítio Novo,12,5561,5522
RN,Taboleiro Grande,6,2586,2566
RN,Taipu,17,12297,12279
RN,Tangará,20,15869,15727
RN,Tenente Ananias,25,10855,10786
RN,Tenente Laurentino Cruz,4,6019,5952
RN,Tibau,13,4140,4106
RN,Tibau do Sul,17,14440,14180
RN,Timbaúba dos Batistas,2,2421,2414
RN,Touros,32,33503,33287
RN,Triunfo Potiguar,3,3216,3237
RN,Umarizal,22,10520,10555
RN,Upanema,22,14800,14659
RN,Venha-Ver,6,4205,4177
RN,Vera Cruz,24,12637,12481
RN,Vila Flor,3,3194,3170
RN,Viçosa,4,1725,1718
RN,Várzea,12,5515,5500
RN,Água Nova,5,3272,3252
RO,Alta Floresta D'Oeste,66,22728,22945
RO,Alto Alegre dos Parecis,45,13255,13241
RO,Alto Paraíso,50,21847,21428
RO,Alvorada D'Oeste,29,14106,14411
RO,Ariquemes,497,109523,107863
RO,Buritis,77,40356,39654
RO,Cabixi,21,5188,5312
RO,Cacaulândia,15,6269,6230
RO,Cacoal,304,85893,85359
RO,Campo Novo de Rondônia,23,14266,14139
RO,Candeias do Jamari,78,27388,26693
RO,Castanheiras,8,2987,3052
RO,Cerejeiras,62,16204,16323
RO,Chupinguaia,25,11472,11182
RO,Colorado do Oeste,45,15544,15882
RO,Corumbiara,22,7220,7391
RO,Costa Marques,38,18798,18331
RO,Cujubim,42,26183,25215
RO,Espigão D'Oeste,76,32695,32374
RO,Governador Jorge Teixeira,22,7445,7767
RO,Guajará-Mirim,224,46556,46174
RO,Importados/Indefinidos,1,0,0
RO,Itapuã do Oeste,18,10641,10458
RO,Jaru,184,51620,51775
RO,Ji-Paraná,610,130009,128969
RO,Machadinho D'Oeste,115,40867,39991
RO,Ministro Andreazza,14,9559,9660
RO,Mirante da Serra,13,10818,10947
RO,Monte Negro,34,16007,15852
RO,Nova Brasilândia D'Oeste,34,20489,20474
RO,Nova Mamoré,82,31392,30583
RO,Nova União,15,6895,6970
RO,Novo Horizonte do Oeste,22,8329,8538
RO,Ouro Preto do Oeste,148,35737,36035
RO,Parecis,11,6198,6074
RO,Pimenta Bueno,120,36881,36660
RO,Pimenteiras do Oeste,16,2148,2169
RO,Porto Velho,2510,539354,529544
RO,Presidente Médici,85,18571,18986
RO,Primavera de Rondônia,7,2776,2856
RO,Rio Crespo,13,3804,3764
RO,Rolim de Moura,172,55407,55058
RO,Santa Luzia D'Oeste,21,6216,6495
RO,Seringueiras,21,11851,11856
RO,São Felipe D'Oeste,12,5066,5172
RO,São Francisco do Guaporé,61,20681,20266
RO,São Miguel do Guaporé,51,23077,23005
RO,Teixeirópolis,9,4233,4308
RO,Theobroma,26,10395,10444
RO,Urupá,32,11272,11467
RO,Vale do Anari,25,11377,11204
RO,Vale do Paraíso,26,6656,6825
RO,Vilhena,271,102211,99854
RR,Alto Alegre,38,15380,15510
RR,Amajari,24,13185,12796
RR,Boa Vista,1547,419652,399213
RR,Bonfim,34,12557,12409
RR,Cantá,40,18799,18335
RR,Caracaraí,58,22283,21926
RR,Caroebe,21,10383,10169
RR,Importados/Indefinidos,19,0,0
RR,Iracema,16,12296,11950
RR,Mucajaí,47,18172,17853
RR,Normandia,35,11532,11290
RR,Pacaraima,49,18913,17401
RR,Rorainópolis,68,30782,30163
RR,São João da Baliza,12,8348,8201
RR,São Luiz,13,8110,7986
RR,Uiramutã,16,10789,10559
RS,Aceguá,8,4942,4901
RS,Agudo,36,16401,16461
RS,Ajuricaba,36,6987,7024
RS,Alecrim,13,5827,5950
RS,Alegrete,324,73028,73589
RS,Alegria,5,3374,3464
RS,Almirante Tamandaré do Sul,7,1949,1964
RS,Alpestre,17,6067,6258
RS,Alto Alegre,2,1613,1638
RS,Alto Feliz,4,3036,3028
RS,Alvorada,868,211352,210305
RS,Amaral Ferrador,12,7085,7031
RS,Ametista do Sul,27,7403,7409
RS,André da Rocha,1,1343,1333
RS,Anta Gorda,8,5961,5981
RS,Antônio Prado,35,13045,13050
RS,Arambaré,10,3562,3581
RS,Araricá,29,5771,5698
RS,Aratiba,8,6189,6235
RS,Arroio Grande,61,18238,18293
RS,Arroio do Meio,56,20967,20805
RS,Arroio do Padre,4,2951,2937
RS,Arroio do Sal,43,10279,10065
RS,Arroio do Tigre,23,13413,13373
RS,Arroio dos Ratos,49,14177,14151
RS,Arvorezinha,31,10423,10424
RS,Augusto Pestana,14,6602,6661
RS,Bagé,326,121335,121143
RS,Balneário Pinhal,62,14363,14068
RS,Barra Funda,14,2551,2539
RS,Barra do Guarita,8,3257,3248
RS,Barra do Quaraí,9,4227,4215
RS,Barra do Ribeiro,57,13556,13491
RS,Barra do Rio Azul,1,1655,1690
RS,Barracão,18,5256,5275
RS,Barros Cassal,15,11182,11199
RS,Barão,14,6202,6171
RS,Barão de Cotegipe,11,6620,6623
RS,Barão do Triunfo,9,7519,7487
RS,Benjamin Constant do Sul,3,1958,1994
RS,Bento Gonçalves,446,121803,120454
RS,Boa Vista das Missões,7,2092,2098
RS,Boa Vista do Buricá,13,6712,6712
RS,Boa Vista do Cadeado,5,2468,2470
RS,Boa Vista do Incra,5,2616,2603
RS,Boa Vista do Sul,5,2778,2783
RS,Bom Jesus,26,11309,11349
RS,Bom Princípio,34,14255,14055
RS,Bom Progresso,3,1899,1942
RS,Bom Retiro do Sul,40,12390,12328
RS,Boqueirão do Leão,35,7702,7714
RS,Bossoroca,22,6205,6279
RS,Bozano,8,2111,2123
RS,Braga,10,3311,3353
RS,Brochier,7,5104,5074
RS,Butiá,64,20952,20941
RS,Cacequi,16,12423,12561
RS,Cachoeira do Sul,232,81869,82201
RS,Cachoeirinha,529,131240,130293
RS,Cacique Doble,14,5074,5065
RS,Caibaté,8,4823,4846
RS,Caiçara,12,4700,4743
RS,Camaquã,182,66478,66261
RS,Camargo,9,2742,2733
RS,Cambará do Sul,12,6406,6431
RS,Campestre da Serra,4,3395,3388
RS,Campina das Missões,11,5398,5474
RS,Campinas do Sul,7,5438,5454
RS,Campo Bom,280,69458,66712
RS,Campo Novo,23,4376,4484
RS,Campos Borges,13,3295,3320
RS,Candelária,87,31421,31365
RS,Candiota,18,9647,9584
RS,Canela,206,45488,44998
RS,Canguçu,122,56211,56045
RS,Canoas,1790,348208,346616
RS,Canudos do Vale,6,1705,1716
RS,Capela de Santana,32,12064,11940
RS,Capitão,3,2763,2757
RS,Capivari do Sul,9,4728,4660
RS,Capão Bonito do Sul,6,1641,1654
RS,Capão da Canoa,245,54051,53049
RS,Capão do Cipó,6,3699,3651
RS,Capão do Leão,93,25409,25354
RS,Carazinho,294,62265,62110
RS,Caraá,28,8350,8270
RS,Carlos Barbosa,61,30241,29833
RS,Carlos Gomes,1,1351,1377
RS,Casca,22,9051,9031
RS,Caseiros,15,3216,3202
RS,Catuípe,33,8701,8774
RS,Caxias do Sul,1537,517451,510906
RS,Caçapava do Sul,102,33548,33624
RS,Centenário,4,2877,2891
RS,Cerrito,14,6047,6091
RS,Cerro Branco,7,4706,4691
RS,Cerro Grande,7,2296,2311
RS,Cerro Grande do Sul,26,12413,12239
RS,Cerro Largo,29,14189,14133
RS,Chapada,29,9239,9269
RS,Charqueadas,116,41258,40789
RS,Charrua,12,3252,3279
RS,Chiapetta,20,3719,3756
RS,Chuvisca,5,5480,5441
RS,Chuí,5,6770,6704
RS,Cidreira,83,16583,16254
RS,Ciríaco,29,4719,4747
RS,Colinas,3,2469,2438
RS,Colorado,15,3130,3175
RS,Condor,7,6759,6753
RS,Constantina,18,9907,9911
RS,Coqueiro Baixo,3,1495,1501
RS,Coqueiros do Sul,7,2286,2306
RS,Coronel Barros,5,2520,2519
RS,Coronel Bicaco,40,7268,7325
RS,Coronel Pilar,6,1614,1628
RS,Cotiporã,5,3838,3853
RS,Coxilha,12,2743,2756
RS,Crissiumal,26,13357,13448
RS,Cristal,26,8067,8009
RS,Cristal do Sul,2,2844,2847
RS,Cruz Alta,251,59922,60299
RS,Cruzaltense,6,1799,1833
RS,Cruzeiro do Sul,42,12402,12348
RS,Cândido Godói,5,6151,6198
RS,David Canabarro,16,4736,4740
RS,Derrubadas,7,2761,2805
RS,Dezesseis de Novembro,5,2378,2427
RS,Dilermando de Aguiar,5,3002,3014
RS,Dois Irmãos,81,33119,32671
RS,Dois Irmãos das Missões,5,2008,2026
RS,Dois Lajeados,6,3405,3400
RS,Dom Feliciano,28,15487,15414
RS,Dom Pedrito,111,38339,38461
RS,Dom Pedro de Alcântara,8,2527,2534
RS,Dona Francisca,7,2999,3041
RS,Doutor Maurício Cardoso,17,4462,4549
RS,Doutor Ricardo,4,1975,1983
RS,Eldorado do Sul,150,41902,41285
RS,Encantado,59,22880,22706
RS,Encruzilhada do Sul,85,25960,25877
RS,Engenho Velho,5,982,1034
RS,Entre Rios do Sul,5,2758,2792
RS,Entre-Ijuís,32,8411,8475
RS,Erebango,4,2982,2991
RS,Erechim,221,106633,105862
RS,Ernestina,11,3170,3168
RS,Erval Grande,8,4819,4859
RS,Erval Seco,9,6802,6912
RS,Esmeralda,7,3287,3282
RS,Esperança do Sul,15,2885,2926
RS,Espumoso,54,15591,15588
RS,Estação,21,5940,5958
RS,Esteio,408,83279,83202
RS,Estrela,78,34399,34116
RS,Estrela Velha,7,3650,3655
RS,Estância Velha,155,50672,50022
RS,Eugênio de Castro,8,2352,2396
RS,Fagundes Varela,4,2741,2731
RS,Farroupilha,197,73061,72331
RS,Faxinal do Soturno,11,6663,6677
RS,Faxinalzinho,6,2284,2315
RS,Fazenda Vilanova,9,4608,4533
RS,Feliz,27,13640,13547
RS,Flores da Cunha,75,31063,30745
RS,Floriano Peixoto,1,1737,1766
RS,Fontoura Xavier,32,10241,10304
RS,Formigueiro,15,6616,6664
RS,Forquetinha,8,2400,2412
RS,Fortaleza dos Valos,10,4285,4320
RS,Frederico Westphalen,89,31498,31313
RS,Garibaldi,85,35440,35070
RS,Garruchos,7,2886,2924
RS,Gaurama,6,5489,5534
RS,General Câmara,24,8361,8385
RS,Gentil,5,1626,1634
RS,Getúlio Vargas,44,16184,16212
RS,Giruá,47,15863,16004
RS,Glorinha,32,8204,8098
RS,Gramado,155,36555,36232
RS,Gramado Xavier,4,4352,4325
RS,Gramado dos Loureiros,4,2058,2082
RS,Gravataí,1033,283620,281519
RS,Guabiju,1,1490,1503
RS,Guaporé,76,25968,25727
RS,Guarani das Missões,18,7463,7537
RS,Guaíba,378,98239,98143
RS,Harmonia,15,4917,4866
RS,Herval,22,6814,6821
RS,Herveiras,3,3019,3018
RS,Horizontina,48,19389,19329
RS,Hulha Negra,11,6836,6776
RS,Humaitá,11,4736,4762
RS,Ibarama,7,4399,4406
RS,Ibiaçá,14,4699,4709
RS,Ibiraiaras,40,7265,7262
RS,Ibirapuitã,16,4000,4013
RS,Ibirubá,95,20413,20350
RS,Igrejinha,132,37340,36899
RS,Ijuí,286,83764,83475
RS,Ilópolis,5,4066,4078
RS,Imbé,145,23271,22800
RS,Imigrante,9,3100,3120
RS,Importados/Indefinidos,0,0,0
RS,Independência,12,6109,6167
RS,Inhacorá,5,2215,2226
RS,Ipiranga do Sul,2,1880,1889
RS,Ipê,13,6689,6640
RS,Iraí,17,7141,7241
RS,Itaara,18,5537,5499
RS,Itacurubi,7,3460,3465
RS,Itapuca,3,2065,2094
RS,Itaqui,72,37489,37620
RS,Itati,12,2397,2419
RS,Itatiba do Sul,3,3231,3324
RS,Ivorá,1,1881,1910
RS,Ivoti,73,24690,24293
RS,Jaboticaba,11,3773,3810
RS,Jacuizinho,2,2706,2692
RS,Jacutinga,4,3546,3561
RS,Jaguari,37,10765,10848
RS,Jaguarão,57,26500,26680
RS,Jaquirana,10,3662,3716
RS,Jari,3,3486,3503
RS,Jóia,21,8566,8560
RS,Júlio de Castilhos,46,19224,19293
RS,Lagoa Bonita do Sul,1,2921,2903
RS,Lagoa Vermelha,111,27778,27807
RS,Lagoa dos Três Cantos,5,1607,1609
RS,Lagoão,15,6461,6452
RS,Lajeado,237,85033,84014
RS,Lajeado do Bugre,17,2566,2564
RS,Lavras do Sul,16,7444,7480
RS,Liberato Salzano,11,5152,5219
RS,Lindolfo Collor,16,6125,6054
RS,Linha Nova,3,1719,1714
RS,Machadinho,13,5427,5445
RS,Mampituba,4,2973,2981
RS,Manoel Viana,12,7307,7299
RS,Maquiné,24,6681,6714
RS,Maratá,4,2702,2691
RS,Marau,122,44858,44161
RS,Marcelino Ramos,8,4319,4402
RS,Mariana Pimentel,5,3888,3885
RS,Mariano Moro,5,2009,2031
RS,Marques de Souza,9,3995,4009
RS,Mata,13,4797,4823
RS,Mato Castelhano,17,2542,2540
RS,Mato Leitão,8,4573,4515
RS,Mato Queimado,5,1629,1648
RS,Maximiliano de Almeida,13,4314,4377
RS,Maçambará,6,4562,4587
RS,Minas do Leão,13,8103,8075
RS,Miraguaí,17,4911,4925
RS,Montauri,9,1441,1453
RS,Monte Alegre dos Campos,7,3232,3226
RS,Monte Belo do Sul,9,2530,2548
RS,Montenegro,181,65721,65264
RS,Mormaço,6,3113,3085
RS,Morrinhos do Sul,5,2919,2949
RS,Morro Redondo,21,6589,6568
RS,Morro Reuter,18,6513,6407
RS,Mostardas,30,12847,12804
RS,Muitos Capões,6,3173,3162
RS,Muliterno,2,1897,1893
RS,Muçum,13,4961,4954
RS,Nicolau Vergueiro,7,1674,1682
RS,Nonoai,51,11633,11695
RS,Nova Alvorada,8,3663,3625
RS,Nova Araçá,10,4826,4759
RS,Nova Bassano,16,10005,9916
RS,Nova Boa Vista,2,1753,1775
RS,Nova Bréscia,16,3337,3330
RS,Nova Candelária,5,2688,2698
RS,Nova Esperança do Sul,11,5410,5352
RS,Nova Hartz,78,21875,21615
RS,Nova Palma,14,6515,6512
RS,Nova Petrópolis,92,21536,21353
RS,Nova Prata,57,27648,27257
RS,Nova Pádua,12,2558,2553
RS,Nova Ramada,4,2218,2242
RS,Nova Roma do Sul,6,3717,3689
RS,Nova Santa Rita,110,29905,29300
RS,Novo Barreiro,26,4175,4164
RS,Novo Cabrais,6,4222,4196
RS,Novo Hamburgo,1063,247032,246748
RS,Novo Machado,5,3256,3323
RS,Novo Tiradentes,0,2200,2211
RS,Novo Xingu,5,1712,1719
RS,Não-Me-Toque,68,17758,17624
RS,Osório,195,46414,45994
RS,Paim Filho,1,3778,3828
RS,Palmares do Sul,40,11330,11318
RS,Palmeira das Missões,110,33131,33303
RS,Palmitinho,15,7056,7057
RS,Panambi,137,44128,43667
RS,Pantano Grande,29,9083,9174
RS,Paraí,24,7727,7657
RS,Paraíso do Sul,17,7623,7611
RS,Pareci Novo,8,3862,3837
RS,Parobé,243,58858,58272
RS,Passa Sete,6,5747,5702
RS,Passo Fundo,776,204722,203275
RS,Passo do Sobrado,17,6574,6535
RS,Paulo Bento,2,2299,2293
RS,Paverama,21,8515,8487
RS,Pedras Altas,4,1954,1982
RS,Pedro Osório,30,7706,7730
RS,Pejuçara,11,3857,3874
RS,Pelotas,1303,343132,342405
RS,Picada Café,11,5738,5742
RS,Pinhal,5,2580,2579
RS,Pinhal Grande,7,4329,4350
RS,Pinhal da Serra,6,1918,1941
RS,Pinheirinho do Vale,9,4899,4871
RS,Pinheiro Machado,33,12195,12271
RS,Pinto Bandeira,6,3036,3003
RS,Pirapó,18,2254,2304
RS,Piratini,37,20704,20663
RS,Planalto,25,10019,10084
RS,Ponte Preta,3,1524,1547
RS,Pontão,11,3901,3904
RS,Porto Alegre,6180,1488252,1483771
RS,Porto Lucena,9,4594,4678
RS,Porto Mauá,8,2352,2374
RS,Porto Vera Cruz,5,1308,1360
RS,Porto Xavier,58,10194,10246
RS,Portão,137,37561,37079
RS,Pouso Novo,5,1612,1639
RS,Poço das Antas,1,2101,2098
RS,Presidente Lucena,4,2937,2901
RS,Progresso,14,6239,6244
RS,Protásio Alves,6,1938,1947
RS,Putinga,20,3889,3919
RS,Quaraí,64,22607,22687
RS,Quatro Irmãos,3,1856,1849
RS,Quevedos,1,2790,2788
RS,Quinze de Novembro,12,3803,3796
RS,Redentora,33,11669,11549
RS,Relvado,4,2079,2090
RS,Restinga Sêca,43,15744,15789
RS,Rio Grande,630,211965,211005
RS,Rio Pardo,108,38265,38275
RS,Rio dos Índios,11,2660,2752
RS,Riozinho,14,4676,4653
RS,Roca Sales,30,11471,11393
RS,Rodeio Bonito,8,5868,5867
RS,Rolador,4,2296,2323
RS,Rolante,63,21453,21349
RS,Ronda Alta,29,10617,10601
RS,Rondinha,19,5080,5130
RS,Roque Gonzales,11,6797,6847
RS,Rosário do Sul,136,39314,39422
RS,Sagrada Família,10,2605,2609
RS,Saldanha Marinho,13,2622,2650
RS,Salto do Jacuí,28,12481,12449
RS,Salvador das Missões,9,2733,2733
RS,Salvador do Sul,5,7889,7799
RS,Sananduva,40,16328,16270
RS,Sant'Ana do Livramento,212,76321,77027
RS,Santa Bárbara do Sul,47,7909,7994
RS,Santa Cecília do Sul,5,1634,1639
RS,Santa Clara do Sul,156,6681,6603
RS,Santa Cruz do Sul,378,131365,130416
RS,Santa Margarida do Sul,407,2578,2562
RS,Santa Maria,906,283677,282123
RS,Santa Maria do Herval,111,6364,6331
RS,Santa Rosa,227,73575,73254
RS,Santa Tereza,20,1726,1729
RS,Santa Vitória do Palmar,56,29483,29676
RS,Santana da Boa Vista,78,8067,8098
RS,Santiago,177,49360,49425
RS,Santo Antônio da Patrulha,170,43171,42894
RS,Santo Antônio das Missões,42,10050,10175
RS,Santo Antônio do Palma,5,2123,2128
RS,Santo Antônio do Planalto,2,2019,2019
RS,Santo Augusto,41,13848,13885
RS,Santo Cristo,31,14216,14257
RS,Santo Expedito do Sul,8,2305,2324
RS,Santo Ângelo,320,77568,77593
RS,Sapiranga,360,80037,81734
RS,Sapucaia do Sul,593,141808,141075
RS,Sarandi,73,24763,24489
RS,Seberi,44,10713,10750
RS,Sede Nova,7,2891,2907
RS,Segredo,7,7444,7421
RS,Selbach,28,5107,5100
RS,Senador Salgado Filho,3,2770,2779
RS,Sentinela do Sul,23,5609,5581
RS,Serafina Corrêa,38,17795,17502
RS,Sertão,17,5315,5415
RS,Sertão Santana,13,6537,6486
RS,Sete de Setembro,5,1950,1970
RS,Severiano de Almeida,6,3631,3657
RS,Silveira Martins,11,2374,2384
RS,Sinimbu,23,10162,10172
RS,Sobradinho,34,15005,14967
RS,Soledade,99,31035,31002
RS,São Borja,277,60019,60282
RS,São Domingos do Sul,9,3083,3074
RS,São Francisco de Assis,39,18205,18335
RS,São Francisco de Paula,53,21801,21710
RS,São Gabriel,309,62147,62105
RS,São Jerônimo,79,24412,24248
RS,São Jorge,11,2816,2824
RS,São José das Missões,3,2514,2537
RS,São José do Herval,3,1943,1971
RS,São José do Hortêncio,13,4865,4804
RS,São José do Inhacorá,2,2056,2073
RS,São José do Norte,52,27721,27568
RS,São José do Ouro,18,6922,6933
RS,São José do Sul,6,2437,2408
RS,São José dos Ausentes,14,3543,3527
RS,São João da Urtiga,6,4641,4657
RS,São João do Polêsine,6,2543,2552
RS,São Leopoldo,844,238648,236835
RS,São Lourenço do Sul,96,43540,43582
RS,São Luiz Gonzaga,117,33293,33468
RS,São Marcos,73,21658,21556
RS,São Martinho,12,5380,5426
RS,São Martinho da Serra,6,3231,3234
RS,São Miguel das Missões,17,7683,7673
RS,São Nicolau,16,5208,5265
RS,São Paulo das Missões,14,5720,5790
RS,São Pedro da Serra,2,3842,3801
RS,São Pedro das Missões,10,2017,2009
RS,São Pedro do Butiá,6,2949,2947
RS,São Pedro do Sul,38,16148,16198
RS,São Sebastião do Caí,66,25959,25685
RS,São Sepé,64,23555,23621
RS,São Valentim,5,3259,3299
RS,São Valentim do Sul,4,2245,2242
RS,São Valério do Sul,5,2729,2727
RS,São Vendelino,6,2266,2243
RS,São Vicente do Sul,21,8732,8721
RS,Sério,7,1924,1962
RS,Tabaí,8,4769,4719
RS,Tapejara,58,24552,24111
RS,Tapera,48,10577,10584
RS,Tapes,65,17332,17300
RS,Taquara,192,57584,57466
RS,Taquari,82,26885,26862
RS,Taquaruçu do Sul,8,3077,3072
RS,Tavares,13,5483,5481
RS,Tenente Portela,38,13434,13485
RS,Terra de Areia,55,11315,11204
RS,Teutônia,99,33766,33232
RS,Tio Hugo,10,3055,3030
RS,Tiradentes do Sul,8,5616,5704
RS,Toropi,12,2772,2806
RS,Torres,123,39064,38732
RS,Tramandaí,247,52632,51715
RS,Travesseiro,9,2334,2336
RS,Trindade do Sul,18,5791,5802
RS,Triunfo,98,29856,29538
RS,Três Arroios,3,2643,2668
RS,Três Cachoeiras,27,11115,11053
RS,Três Coroas,77,28581,28220
RS,Três Forquilhas,7,2669,2697
RS,Três Palmeiras,18,4251,4271
RS,Três Passos,69,23852,23906
RS,Três de Maio,48,23876,23906
RS,Tucunduva,22,5644,5678
RS,Tunas,14,4577,4569
RS,Tupanci do Sul,3,1459,1472
RS,Tupanciretã,57,24068,23948
RS,Tupandi,17,4939,4855
RS,Tuparendi,21,7810,7893
RS,Turuçu,8,3423,3438
RS,Ubiretama,3,1983,2015
RS,Unistalda,4,2321,2338
RS,União da Serra,1,1118,1154
RS,Uruguaiana,487,126866,126970
RS,Vacaria,237,66575,66218
RS,Vale Real,13,5981,5913
RS,Vale Verde,8,3515,3497
RS,Vale do Sol,22,11828,11781
RS,Vanini,3,2122,2113
RS,Venâncio Aires,142,71973,71554
RS,Vera Cruz,53,27099,26863
RS,Veranópolis,70,26533,26241
RS,Vespasiano Corrêa,9,1795,1815
RS,Viadutos,12,4690,4756
RS,Viamão,832,256302,255224
RS,Vicente Dutra,7,4599,4670
RS,Victor Graeff,7,2860,2882
RS,Vila Flores,13,3396,3385
RS,Vila Lângaro,2,2080,2091
RS,Vila Maria,11,4363,4358
RS,Vila Nova do Sul,9,4277,4280
RS,Vista Alegre,8,2739,2752
RS,Vista Alegre do Prata,7,1557,1561
RS,Vista Gaúcha,14,2855,2851
RS,Vitória das Missões,12,3092,3133
RS,Westfália,8,3031,3014
RS,Xangri-lá,57,16775,16408
